essay_id,prompt_id,readability grades-Kincaid,readability grades-ARI,readability grades-Coleman-Liau,readability grades-FleschReadingEase,readability grades-GunningFogIndex,readability grades-LIX,readability grades-SMOGIndex,readability grades-RIX,readability grades-DaleChallIndex,sentence info-characters_per_word,sentence info-syll_per_word,sentence info-words_per_sentence,sentence info-sentences_per_paragraph,sentence info-type_token_ratio,sentence info-characters,sentence info-syllables,sentence info-words,sentence info-wordtypes,sentence info-sentences,sentence info-paragraphs,sentence info-long_words,sentence info-complex_words,sentence info-complex_words_dc,word usage-tobeverb,word usage-auxverb,word usage-conjunction,word usage-pronoun,word usage-preposition,word usage-nominalization,sentence beginnings-pronoun,sentence beginnings-interrogative,sentence beginnings-article,sentence beginnings-subordination,sentence beginnings-conjunction,sentence beginnings-preposition
86,1,8.688655412283683,8.921847641669494,10.736801821852733,59.54952197149645,12.855140821174075,39.02621309806583,11.783100656536798,3.607142857142857,9.74562059721751,4.8479809976247035,1.5605700712589075,15.035714285714286,28.0,0.4916864608076009,2041,657,421,207,28,1,101,72,143,14,4,12,18,62,14,2,0,4,0,0,3
87,1,3.22674418604651,3.9414949314251615,6.306791216279073,91.56629994036973,8.038163387000598,24.746571258199165,8.477225575051662,1.5128205128205128,8.736767143709004,4.216279069767442,1.2302325581395348,11.025641025641026,39.0,0.5023255813953489,1813,529,430,216,39,1,59,39,124,17,5,24,61,47,5,15,1,0,2,7,7
88,1,8.153270761554001,8.86588570749673,6.19743636794583,78.13561363906382,11.944825947487228,36.182606629440414,9.766791978789545,3.0,7.501857063086611,3.9571106094808126,1.2415349887133182,23.31578947368421,19.0,0.4221218961625282,1753,550,443,187,19,1,57,29,76,26,14,19,54,63,5,3,0,1,2,0,3
89,1,1.9748275862068958,2.871724137931036,5.8449713448275915,95.15293103448278,8.027586206896553,26.96551724137931,8.381962211069427,1.5172413793103448,8.048860344827586,4.310344827586207,1.2241379310344827,8.0,29.0,0.4267241379310345,1000,284,232,99,29,1,44,28,59,12,13,1,30,27,2,16,0,4,2,0,4
90,1,5.090275862068967,6.016307471264369,6.895429280172419,86.11564367816094,10.669425287356322,33.57011494252873,10.21110255092798,2.8,7.94278459770115,4.185344827586207,1.2413793103448276,15.466666666666667,15.0,0.4870689655172414,971,288,232,113,15,1,42,26,52,10,5,13,23,20,4,4,1,2,3,2,2
91,1,5.839589592274681,6.4701341201716716,7.90757170815451,79.13303245708155,9.945171673819743,32.15906652360515,9.70820393249937,2.5625,8.967040343347639,4.377682403433476,1.3347639484978542,14.5625,16.0,0.48068669527896996,1020,311,233,112,16,1,41,24,68,6,7,10,24,23,1,2,0,1,0,0,0
92,1,3.7152592214856384,3.8203161652218256,5.5229715885885895,90.80749872514025,8.930318998243527,27.73120290101422,9.065678266293776,1.9056603773584906,8.52734303926568,4.027027027027027,1.2207207207207207,12.566037735849056,53.0,0.3918918918918919,2682,813,666,261,53,1,101,65,180,16,10,19,107,84,9,25,1,2,3,0,4
93,1,11.580491514031255,13.45778356578726,11.199737931608134,55.83530120988071,16.490707444127036,51.208284321962694,14.078234188139946,6.545454545454546,10.40168044026214,4.796672828096118,1.489833641404806,24.59090909090909,22.0,0.512014787430684,2595,806,541,277,22,1,144,90,190,18,15,20,31,81,21,4,1,1,3,0,3
94,1,3.586880495356038,4.278297213622292,5.938271294117648,92.3583517027864,8.387814241486069,26.542291021671826,8.585696017507576,1.76,7.406000730650155,4.086687306501548,1.1981424148606812,12.92,25.0,0.46439628482972134,1320,387,323,150,25,1,44,26,64,5,7,13,40,42,5,6,0,2,4,0,2
95,1,3.5923301486199577,4.151666666666667,5.706827048832274,92.61019373673038,8.205732484076433,27.733014861995755,8.400617248673218,1.9166666666666667,7.8054970276008495,4.042462845010616,1.1932059447983014,13.083333333333334,36.0,0.46709129511677283,1904,562,471,220,36,1,69,35,105,11,16,13,79,57,3,8,1,3,2,3,3
96,1,5.986521739130435,6.919710144927539,8.089806043478262,79.45253623188408,11.1768115942029,36.20289855072464,10.615773105863909,3.2,8.584815942028985,4.391304347826087,1.3217391304347825,15.333333333333334,15.0,0.5869565217391305,1010,304,230,135,15,1,48,29,61,8,8,7,20,29,2,3,0,4,1,0,3
97,1,5.139763481551562,6.5343834752444,8.075449814569538,83.82707505518766,9.725890886155788,34.57962787764112,9.54653670707977,2.9047619047619047,8.794000536108484,4.410596026490066,1.281456953642384,14.380952380952381,21.0,0.5794701986754967,1332,387,302,175,21,1,61,30,85,15,10,8,20,36,7,4,0,3,2,0,2
98,1,5.321668552036197,5.837358597285064,8.183797317307693,78.70127262443441,9.413348416289592,30.985294117647058,9.439766163091182,2.2941176470588234,8.646351357466063,4.490384615384615,1.3677884615384615,12.235294117647058,34.0,0.5288461538461539,1868,569,416,220,34,1,78,47,116,25,11,14,33,55,4,8,0,4,0,0,4
99,1,4.397182719546745,6.968852691218128,6.958390949008503,94.97350779036829,9.099660056657223,31.8143059490085,8.196152422706632,2.5,8.671911671388102,4.1558073654390935,1.1104815864022664,17.65,20.0,0.5382436260623229,1467,392,353,190,20,1,50,18,93,14,10,14,39,44,8,3,1,0,0,2,2
100,1,2.04204641350211,3.079156118143459,4.330227907172997,103.87336497890297,7.6295358649789025,25.824894514767934,7.83045891539648,1.6666666666666667,8.087161603375527,3.8059071729957807,1.0590717299578059,13.166666666666666,18.0,0.5063291139240507,902,251,237,120,18,1,30,14,57,6,5,4,35,25,0,7,0,0,0,0,1
101,1,4.490993670886077,5.133544303797468,7.467042681434602,83.97054113924051,8.790632911392406,29.360548523206752,9.0,2.075,7.888605991561182,4.381856540084388,1.3101265822784811,11.85,40.0,0.4957805907172996,2077,621,474,235,40,1,83,48,110,15,7,25,42,58,2,4,2,0,3,3,7
102,1,4.317710843373494,5.128169601482853,7.066300945783137,86.85013438368861,8.842632066728454,28.73308619091752,8.980738313053896,2.0384615384615383,7.171028544949027,4.283132530120482,1.2650602409638554,12.76923076923077,26.0,0.4367469879518072,1422,420,332,145,26,1,53,31,61,23,15,8,37,42,1,7,0,1,0,0,2
103,1,6.928228498074457,8.314351732991014,6.490893146341467,83.82505134788192,12.046213093709884,36.944801026957634,10.433919416750282,3.3157894736842106,8.827620667522465,4.024390243902439,1.1951219512195121,21.57894736842105,19.0,0.4268292682926829,1650,490,410,175,19,1,63,35,107,13,8,23,50,52,4,2,0,0,0,3,2
104,1,7.76687863860278,8.725450067174204,8.722178866995076,72.2474787281684,10.928616211374832,38.1589789520824,10.006490497453706,3.6363636363636362,8.324333139274518,4.443349753694581,1.3694581280788178,18.454545454545453,22.0,0.39408866995073893,1804,556,406,160,22,1,80,36,97,7,12,16,41,52,10,2,0,0,1,0,5
105,1,4.685732620320856,5.506798930481281,5.900258783636364,90.28024598930483,9.888770053475936,27.63101604278075,9.439766163091182,1.8529411764705883,7.625562032085561,4.001818181818182,1.1836363636363636,16.176470588235293,34.0,0.38181818181818183,2201,651,550,210,34,1,63,47,111,15,14,33,79,61,3,2,2,2,2,6,2
106,1,6.186486486486491,6.1735315315315304,8.561495145945951,72.67558558558561,11.095495495495497,36.927927927927925,10.54983443527075,3.033333333333333,9.02790900900901,4.551351351351351,1.4378378378378378,12.333333333333334,30.0,0.5837837837837838,1684,532,370,216,30,1,91,57,112,22,8,12,37,43,7,4,1,3,1,2,1
107,1,5.914375,6.286814903846153,8.713922359375001,74.58081730769233,9.923076923076923,33.55769230769231,9.793662204867573,2.6153846153846154,8.39183653846154,4.578125,1.415625,12.307692307692308,52.0,0.4125,2930,906,640,264,52,1,136,80,168,25,11,19,86,66,17,16,3,1,1,0,6
108,1,6.084390426327598,6.690185739217153,6.322958337696338,83.83972949389181,10.836399900274245,30.7559212166542,9.969320524371696,2.2857142857142856,8.837595786586887,4.039267015706806,1.2356020942408377,18.19047619047619,21.0,0.49476439790575916,1543,472,382,189,21,1,48,34,104,8,4,11,48,46,5,6,0,0,0,1,3
109,1,4.148359090909089,4.490142045454547,5.667343048295457,90.39891363636366,8.132,26.01181818181818,8.138093031466052,1.68,7.564640727272728,4.0085227272727275,1.2073863636363635,14.08,25.0,0.3835227272727273,1411,425,352,135,25,1,42,22,72,12,12,20,53,35,4,8,1,3,0,1,2
110,1,7.7626050420168085,7.61271170006464,7.41186665126051,72.01655785391081,11.52475759534583,33.43374272786038,10.595545253127499,2.769230769230769,8.193511118293472,4.222689075630252,1.3739495798319328,18.307692307692307,13.0,0.5294117647058824,1005,327,238,126,13,1,36,25,55,11,10,16,19,23,6,3,0,0,0,0,0
111,1,6.195952380952381,7.6941706349206385,8.945481282142861,78.34682539682541,11.079365079365079,37.16269841269841,10.52772652709081,3.361111111111111,9.088662698412698,4.5321428571428575,1.332142857142857,15.555555555555555,36.0,0.46964285714285714,2538,746,560,263,36,1,121,68,166,26,14,18,34,84,20,5,3,2,2,0,9
112,1,4.527748792270533,5.720724637681165,7.335708995169082,87.18017391304349,9.964444444444446,31.674396135265702,9.782329983125269,2.466666666666667,8.325690144927536,4.299516908212561,1.248792270531401,13.8,30.0,0.5169082125603864,1780,517,414,214,30,1,74,46,105,17,10,18,46,59,6,13,0,0,1,0,1
113,1,4.052351916376306,5.191350174216026,7.594990835365856,86.87365853658538,8.10034843205575,27.56794425087108,8.477225575051662,1.8571428571428572,8.405729790940768,4.408536585365853,1.2774390243902438,11.714285714285714,28.0,0.5091463414634146,1446,419,328,167,28,1,52,28,87,18,14,15,35,36,3,6,0,1,2,0,1
114,1,7.692678571428573,8.374868845843423,8.946286288135596,70.55982495964489,12.403914447134786,36.82092413236481,11.440971508067067,3.375,8.46620766747377,4.501210653753026,1.4043583535108959,17.208333333333332,24.0,0.4576271186440678,1859,580,413,189,24,1,81,57,104,20,9,21,46,51,13,6,0,3,1,0,3
115,1,3.5641068187710694,4.847150635208713,3.9394986541353383,102.1837969924812,8.841690432978998,26.803474202748248,7.54858826147342,1.5517241379310345,8.197098936997667,3.6315789473684212,1.0169172932330828,18.344827586206897,29.0,0.37593984962406013,1932,541,532,200,29,1,45,20,123,14,16,25,75,67,3,5,0,1,0,1,3
116,1,6.9435377358490555,8.30066037735849,10.810745811320754,68.88058962264154,12.847169811320754,34.00471698113208,11.660254037844387,2.75,7.868794339622642,4.90566037735849,1.471698113207547,13.25,4.0,0.8490566037735849,260,78,53,45,4,1,11,10,12,1,1,5,3,8,0,1,0,0,0,2,2
117,1,5.194310835913317,5.2115479876161,7.103319170278638,80.83389349845203,8.635492260061921,28.39987616099071,8.796550698475777,2.0,7.601542526315789,4.284829721362229,1.3343653250773995,12.92,25.0,0.47368421052631576,1384,431,323,153,25,1,50,28,68,11,11,15,45,40,7,9,2,0,0,0,2
118,1,6.419620181405897,8.264795918367348,9.55994827437642,77.08956632653063,11.288662131519274,35.93140589569161,10.676494735787385,3.1785714285714284,9.788448299319729,4.63265306122449,1.344671201814059,15.75,28.0,0.47619047619047616,2043,593,441,210,28,1,89,55,150,19,9,20,34,66,12,4,0,3,0,1,5
119,1,3.5870183956411523,3.8982343421265604,5.181424570858283,93.4626088363813,7.49206451960943,24.718185251119383,7.591413843369064,1.5135135135135136,7.806494044343745,3.940119760479042,1.1776447105788423,13.54054054054054,37.0,0.5129740518962076,1974,590,501,257,37,1,56,26,111,13,3,16,78,78,4,11,0,1,1,0,6
120,1,5.452105263157893,6.525763157894737,5.681702681578944,89.81473684210529,10.336842105263159,34.0,9.244997998398398,2.85,7.861557894736842,3.918421052631579,1.1552631578947368,19.0,20.0,0.4131578947368421,1489,439,380,157,20,1,57,26,79,14,4,22,72,53,2,5,0,1,0,5,6
121,1,5.3697463768115945,7.222657004830918,5.760104695652178,92.97791062801934,10.0256038647343,27.781400966183575,8.322906474223771,1.5,8.383506400966183,3.9130434782608696,1.1005434782608696,20.444444444444443,6.0,0.4429347826086957,1440,405,368,163,18,3,27,17,87,17,20,20,51,29,2,1,0,2,0,0,0
122,1,6.845183130555384,8.477049107987142,8.192348756855576,79.58140767824499,11.859269999369602,36.777973901531865,10.812456896432817,3.3793103448275863,8.555641801676858,4.347349177330896,1.2778793418647167,18.862068965517242,29.0,0.39853747714808047,2378,699,547,218,29,1,98,59,138,26,17,30,25,68,7,1,3,6,2,0,2
123,1,6.399675066312998,6.167509946949604,7.634821201923078,74.72980769230772,10.641777188328913,32.61405835543766,10.263512971672535,2.6206896551724137,8.63711402519894,4.336538461538462,1.3894230769230769,14.344827586206897,29.0,0.4735576923076923,1804,578,416,197,29,1,76,51,113,25,8,15,53,49,7,9,0,3,4,0,2
124,1,11.344848484848487,12.105450505050506,6.023325621818184,68.14838383838386,15.713131313131314,45.464646464646464,11.94427190999916,4.555555555555555,7.448782828282829,3.8763636363636365,1.2727272727272727,30.555555555555557,9.0,0.3927272727272727,1066,350,275,108,9,1,41,24,40,13,9,16,40,35,0,3,0,3,0,0,0
125,1,13.149333333333335,15.189830508474579,6.98245962146893,63.839593220339,18.22779661016949,50.08926553672316,13.392304845413264,5.2,9.139119661016949,4.016949152542373,1.265536723163842,35.4,2.5,0.4858757062146893,711,224,177,86,5,2,26,18,42,9,6,9,29,11,3,2,0,0,2,0,1
126,1,10.890269503546097,12.79606382978723,8.274896904255321,67.21200000000002,15.393475177304964,44.15744680851064,12.327379053088816,4.5,8.28280865248227,4.273049645390071,1.3120567375886525,28.2,10.0,0.5283687943262412,1205,370,282,149,10,1,45,29,58,12,12,13,42,24,2,2,0,2,1,0,0
127,1,7.074451219512195,7.7322764227642296,8.20953215853659,74.76956300813009,11.418699186991871,34.64430894308943,10.664854858377947,3.0,8.296540650406504,4.378048780487805,1.3560975609756099,17.083333333333332,24.0,0.4658536585365854,1795,556,410,191,24,1,72,47,99,13,14,32,51,45,4,5,2,1,1,0,4
128,1,5.42186552567237,6.2074001629991855,8.021084039119806,80.47296128769358,9.952110839445803,33.68223308883455,9.782329983125269,2.7333333333333334,7.439828247758761,4.420537897310513,1.3300733496332517,13.633333333333333,30.0,0.5232273838630807,1808,544,409,214,30,1,82,46,81,24,8,33,60,42,5,14,0,2,0,0,2
129,1,4.388837209302327,5.252044722719141,5.3963128627906976,93.05357781753133,8.661896243291594,28.166368515205725,8.038314736557789,1.9230769230769231,7.65152862254025,3.9093023255813955,1.1465116279069767,16.53846153846154,26.0,0.4116279069767442,1681,493,430,177,26,1,50,22,87,10,23,26,63,39,3,11,1,1,0,0,1
130,1,7.629371816638372,8.207903443472201,9.812514407470292,67.26311305559184,11.949344826085065,40.909015715467326,11.18065259762795,3.8974358974358974,9.479135566583953,4.689303904923599,1.468590831918506,15.102564102564102,39.0,0.4159592529711375,2762,865,589,245,39,1,152,87,190,35,11,30,43,80,11,10,0,11,2,0,2
131,1,5.904326923076926,8.334702797202798,8.54414384848485,84.56879807692309,10.32016317016317,34.89131701631702,9.519202405202648,3.0416666666666665,8.682237529137529,4.421911421911422,1.2307692307692308,17.875,24.0,0.5011655011655012,1897,528,429,215,24,1,73,34,113,18,3,11,45,52,7,6,2,0,3,0,2
132,1,8.27558888888889,9.909583333333334,10.82458438425926,66.50830000000002,13.486074074074077,41.58555555555556,12.23038460737146,4.2,9.830023185185187,4.819444444444445,1.4513888888888888,17.28,25.0,0.5,2082,627,432,216,25,1,105,71,146,12,12,17,36,53,7,3,0,1,0,0,1
133,1,2.6344755244755227,3.4730716783216806,5.407286821153846,97.22416083916086,7.1118881118881125,24.31818181818182,7.597430112178285,1.4772727272727273,7.623604895104895,4.032692307692308,1.1538461538461537,11.818181818181818,44.0,0.4403846153846154,2097,600,520,229,44,1,65,31,112,17,14,15,67,65,1,7,4,4,3,0,5
134,1,6.4029606879606895,6.764490644490646,7.735482191646195,77.03774664524666,11.273823473823475,35.06416556416556,10.671124679351383,3.0384615384615383,8.525314061614061,4.324324324324325,1.3464373464373465,15.653846153846153,26.0,0.43734643734643736,1760,548,407,178,26,1,79,51,106,14,6,11,59,62,9,12,0,0,1,0,3
135,1,8.077652091254755,10.087572877059564,8.514867437262357,76.18578105196453,12.41685678073511,37.886248415716096,10.745966692414834,3.5,9.6466845373891,4.365019011406844,1.2813688212927756,21.916666666666668,12.0,0.532319391634981,1148,337,263,140,12,1,42,24,82,5,7,16,46,26,3,1,0,2,0,0,1
136,1,3.0466009894974384,4.037377397795332,5.277613421708189,97.63417281485984,7.5469837687700725,25.62902525822411,7.606464174952623,1.6341463414634145,8.165546627896884,3.9519572953736657,1.1263345195729537,13.707317073170731,41.0,0.46619217081850534,2221,633,562,262,41,1,67,29,137,22,6,18,88,56,2,12,1,1,2,1,4
137,1,10.44855600539811,11.990319388214125,7.711748886639679,69.03313990103466,14.70247413405308,39.59019343229869,11.755950357709132,3.3333333333333335,8.19410071974809,4.182186234817814,1.2995951417004048,27.444444444444443,4.5,0.5060728744939271,1033,321,247,125,9,2,30,23,50,7,9,9,22,42,1,2,1,2,0,0,2
138,1,6.52622287104623,8.139708029197081,9.051946396593674,77.55423941605841,11.052885644768857,34.44486618004866,10.429670248402683,2.96,8.754795046228711,4.532846715328467,1.3309002433090025,16.44,25.0,0.49878345498783455,1863,547,411,205,25,1,74,46,112,11,7,14,46,58,4,6,0,1,2,0,5
139,1,3.714139784946237,5.16,5.809743225806454,96.04120967741937,9.855913978494625,31.091397849462368,9.519202405202648,2.4166666666666665,7.461429032258065,4.0,1.1236559139784945,15.5,12.0,0.521505376344086,744,209,186,97,12,1,29,17,36,9,2,6,28,28,1,3,0,1,3,0,0
140,1,4.921666666666667,5.8827500000000015,8.339915108333333,81.15000000000003,9.133333333333335,32.83333333333333,9.244997998398398,2.5,8.047616666666666,4.525,1.3416666666666666,12.0,30.0,0.5,1629,483,360,180,30,1,75,39,87,15,14,16,40,53,11,8,2,0,1,1,5
141,1,5.8379542038280405,7.093477302334904,7.317054788756391,83.9576608377593,10.790039082072353,33.61905000501052,10.091834575556511,2.823529411764706,8.393255306142901,4.223168654173765,1.2453151618398637,17.264705882352942,34.0,0.43611584327086883,2479,731,587,256,34,1,96,57,145,23,10,35,86,69,8,12,0,1,1,1,3
142,1,8.039890155440414,8.76621761658031,10.341692222797931,64.9209129533679,13.844393782383419,39.792331606217616,12.423375191511797,3.76,8.61571778238342,4.772020725388601,1.4922279792746114,15.44,25.0,0.4948186528497409,1842,576,386,191,25,1,94,74,103,28,8,17,38,40,7,5,1,0,5,1,5
143,1,4.98405331510595,5.515263157894736,5.893410649350653,88.20209501025292,10.120574162679427,28.872863978127135,9.649099662043687,2.0526315789473686,8.234243403964456,4.0,1.2077922077922079,16.210526315789473,19.0,0.4935064935064935,1232,372,308,152,19,1,39,28,74,6,6,15,35,36,3,7,0,0,1,0,1
144,1,5.828563713326524,5.4980820318201715,6.840728755656112,78.66985184644578,9.323135308714056,30.547657276310026,9.22171016838255,2.3225806451612905,7.558858371040724,4.203619909502263,1.3438914027149322,14.258064516129032,31.0,0.41402714932126694,1858,594,442,183,31,1,72,40,90,26,16,10,43,64,5,4,0,4,0,1,6
145,1,9.130237603305787,10.292334710743798,12.403570220385674,56.54262913223142,13.98388429752066,46.25447658402204,12.486832980505138,4.708333333333333,10.08501955922865,5.129476584022038,1.5950413223140496,15.125,24.0,0.5316804407713499,1862,579,363,193,24,1,113,72,131,21,13,16,25,41,8,3,0,2,7,0,6
146,1,9.127972972972973,13.284936936936937,7.331106151351353,84.53700450450452,14.27927927927928,38.4009009009009,9.70820393249937,2.3333333333333335,9.177346846846849,4.097297297297297,1.0756756756756756,30.833333333333332,3.0,0.5297297297297298,758,199,185,98,6,2,14,9,47,4,4,18,20,25,2,0,0,0,0,2,1
147,1,6.385481727574753,7.686370644859018,8.995688632890364,76.77487307266378,10.626186216883893,37.362807734900755,10.179029289427753,3.3846153846153846,9.17584144305307,4.543189368770764,1.3521594684385383,15.435897435897436,39.0,0.5083056478405316,2735,814,602,306,39,1,132,67,182,33,12,23,41,93,3,7,0,4,3,2,7
148,1,7.5956709956709965,7.204224386724384,7.535797698051951,71.0821572871573,11.0002886002886,34.96825396825397,10.302967433402216,3.0555555555555554,8.483977344877346,4.262987012987013,1.3993506493506493,17.11111111111111,18.0,0.487012987012987,1313,431,308,150,18,1,55,32,78,11,8,16,38,21,1,9,1,1,0,0,0
